Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581740168128,-0.82528687,2.2936554,-6.374359,RUNNING
1581740168149,-3.1262512,1.697113,-6.182617,RUNNING
1581740168167,-7.1881104,1.6811371,-6.818573,RUNNING
1581740168186,-10.231567,3.9480133,-8.647644,RUNNING
1581740168229,-10.164459,4.005539,-8.016998,RUNNING
1581740168230,-7.6333923,1.7279968,-2.801468,RUNNING
1581740168258,-5.2770233,0.92692566,0.91311646,RUNNING
1581740168266,-1.5453949,2.5993958,0.00018310547,RUNNING
1581740168285,-1.3339539,2.748001,-0.044021606,RUNNING
1581740168304,-1.1864166,2.7975311,0.09712219,RUNNING
1581740168324,-1.1262207,1.9751587,0.873703,RUNNING
1581740168345,-0.28785706,0.8640747,2.1264496,RUNNING
1581740168364,0.6277466,-0.27149963,2.5983734,RUNNING
1581740168383,1.3419952,-2.0435638,2.0737305,RUNNING
1581740168418,2.3199158,-3.400177,2.322998,RUNNING
1581740168424,3.5524292,-3.780487,3.4825287,RUNNING
1581740168458,4.283722,-3.9328156,3.485733,RUNNING
1581740168463,3.9407196,-4.103256,2.4753265,RUNNING
1581740168482,4.1191406,-3.3533173,2.3325806,RUNNING
1581740168502,5.919449,-2.619339,4.152054,RUNNING
1581740168523,5.251526,-1.3133392,6.050888,RUNNING
1581740168542,2.7087402,-1.5311737,6.559021,RUNNING
1581740168566,1.8123169,-2.5287933,5.386688,RUNNING
1581740168583,3.4959717,-2.7003021,3.8170166,RUNNING
1581740168614,5.974304,-1.6920319,2.4556122,RUNNING
1581740168650,5.827835,-1.2526093,1.2630615,RUNNING
1581740168650,1.7760925,-1.566864,-0.71461487,RUNNING
1581740168662,-3.6748657,-0.91970825,-3.585495,RUNNING
1581740168721,-2.6884308,2.2190857,-5.4997864,RUNNING
1581740168745,-1.8149109,2.879547,-5.687271,RUNNING
1581740168761,-3.7994995,2.9988708,-6.0792847,RUNNING
1581740168781,-7.2850494,3.114975,-6.4127045,RUNNING
1581740168801,-8.728485,3.4079285,-6.113373,RUNNING
1581740168822,-6.693817,2.6632996,-3.407608,RUNNING
1581740168877,-3.8122864,2.443863,-0.4472351,RUNNING
1581740168877,-2.9100037,2.224411,0.68515015,RUNNING
1581740168891,-1.3099823,1.6481018,-0.08078003,RUNNING
1581740168910,-1.0596466,1.5527649,-0.020065308,RUNNING
1581740168932,-0.4391327,1.061676,0.20684814,RUNNING
1581740168953,-0.23832703,0.16899109,0.6292267,RUNNING
1581740168969,-0.18772888,-0.8360901,1.0574646,RUNNING
1581740168989,-0.13446045,-1.4092102,0.8768921,RUNNING
1581740169010,0.058883667,-2.328537,0.8625183,RUNNING
1581740169034,0.61602783,-4.1708984,1.9629364,RUNNING
1581740169053,1.5960693,-5.1051483,3.739273,RUNNING
1581740169068,2.8685303,-4.3440094,4.152054,RUNNING
1581740169088,2.5031433,-4.753601,1.8420258,RUNNING
1581740169108,2.9148712,-5.281967,0.012969971,RUNNING
1581740169128,5.763382,-4.1698456,3.0601654,RUNNING
1581740169148,7.5391693,-2.9069672,6.6170807,RUNNING
1581740169167,6.2225037,-2.2262573,7.50177,RUNNING
1581740169189,4.0525665,-2.218811,6.68898,RUNNING
1581740169209,3.3196716,-2.4228058,4.9296875,RUNNING
1581740169240,4.3508453,-1.7037506,3.1123505,RUNNING
1581740169248,4.711441,-0.6464691,0.99887085,RUNNING
1581740169273,2.5548096,-0.09199524,-1.2861328,RUNNING
1581740169288,-1.7616425,-0.11703491,-3.502945,RUNNING
1581740169337,-4.0988464,1.4073639,-7.679306,RUNNING
1581740169356,-2.97818,3.3195038,-7.901947,RUNNING
1581740169376,-3.471405,4.0449524,-8.139511,RUNNING
1581740169396,-7.0815735,3.5069885,-9.256973,RUNNING
1581740169418,-11.981796,2.1573029,-8.888382,RUNNING
