Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581831123470,-0.14616394,-0.20127869,0.10569763,STAIRDOWN
1581831123494,-0.11312866,0.042663574,0.16534424,STAIRDOWN
1581831123517,0.0051116943,0.30471802,0.17706299,STAIRDOWN
1581831123575,0.31404114,0.22909546,0.039657593,STAIRDOWN
1581831123575,0.62615967,-0.05532837,-0.2256012,STAIRDOWN
1581831123576,0.5484009,-0.20446777,-0.41308594,STAIRDOWN
1581831123588,-0.011932373,-0.13949585,-0.36195374,STAIRDOWN
1581831123608,-0.60102844,-0.06599426,-0.12866211,STAIRDOWN
1581831123628,-0.64790344,-0.077697754,-0.07859802,STAIRDOWN
1581831123648,-0.100357056,-0.21406555,-0.30975342,STAIRDOWN
1581831123669,0.48234558,-0.47505188,-0.51641846,STAIRDOWN
1581831123692,0.6368103,-0.52297974,-0.57073975,STAIRDOWN
1581831123715,0.44932556,-0.3365631,-0.5366516,STAIRDOWN
1581831123780,0.14572144,-0.042556763,-0.443985,STAIRDOWN
1581831123780,-0.19195557,0.23335266,-0.33639526,STAIRDOWN
1581831123780,-0.3986206,0.37823486,-0.2809906,STAIRDOWN
1581831123788,-0.29423523,0.40060425,-0.22879028,STAIRDOWN
1581831123806,0.0647583,0.36756897,-0.16061401,STAIRDOWN
1581831123826,0.37368774,0.25465393,-0.18830872,STAIRDOWN
1581831123846,0.41630554,0.039474487,-0.2724762,STAIRDOWN
1581831123868,0.26397705,-0.2023468,-0.29910278,STAIRDOWN
1581831123888,0.11590576,-0.31100464,-0.27033997,STAIRDOWN
1581831123913,0.046661377,-0.19702148,-0.23625183,STAIRDOWN
1581831123984,0.14146423,0.03201294,-0.22666931,STAIRDOWN
1581831123984,0.4184265,0.23760986,-0.2341156,STAIRDOWN
1581831123984,0.7092438,0.38674927,-0.2501068,STAIRDOWN
1581831123991,0.79447937,0.4165802,-0.20109558,STAIRDOWN
1581831124005,0.58888245,0.30152893,-0.059417725,STAIRDOWN
1581831124026,0.26290894,0.091674805,0.07374573,STAIRDOWN
1581831124045,0.098861694,-0.07344055,0.13020325,STAIRDOWN
1581831124065,0.15637207,-0.1277771,0.14936829,STAIRDOWN
1581831124089,0.124420166,-0.0851593,0.2207489,STAIRDOWN
1581831124113,-0.20048523,-0.041488647,0.38693237,STAIRDOWN
1581831124128,-0.6628113,-0.03616333,0.54244995,STAIRDOWN
1581831124180,-0.8417816,0.089538574,0.526474,STAIRDOWN
1581831124180,-0.4636078,0.22589111,0.39118958,STAIRDOWN
1581831124183,0.2373352,-0.004196167,0.30064392,STAIRDOWN
1581831124203,0.3033905,-0.30033875,0.303833,STAIRDOWN
1581831124223,-0.8449707,0.011779785,0.45510864,STAIRDOWN
1581831124242,-2.1158295,0.43255615,0.68200684,STAIRDOWN
1581831124263,-1.7376556,0.1385498,0.47001648,STAIRDOWN
1581831124287,-0.34109497,-0.38983154,-0.073272705,STAIRDOWN
1581831124309,0.41523743,-0.4058075,-0.3598175,STAIRDOWN
1581831124361,0.27568054,-0.1789093,-0.3278656,STAIRDOWN
1581831124361,-0.10673523,0.09379578,-0.23306274,STAIRDOWN
1581831124362,-0.23564148,0.30152893,-0.15316772,STAIRDOWN
1581831124382,-0.04283142,0.35585022,-0.054092407,STAIRDOWN
1581831124401,0.23200989,0.18435669,0.034317017,STAIRDOWN
1581831124421,0.44506836,-0.12245178,0.055633545,STAIRDOWN
1581831124442,0.40351868,-0.31951904,0.09716797,STAIRDOWN
1581831124466,0.100982666,-0.39089966,0.22181702,STAIRDOWN
1581831124485,-0.088638306,-0.36958313,0.3219452,STAIRDOWN
1581831124506,0.09140015,-0.253479,0.30915833,STAIRDOWN
1581831124555,0.39712524,-0.13417053,0.1696167,STAIRDOWN
1581831124555,0.488739,-0.20979309,-0.002960205,STAIRDOWN
1581831124561,0.31404114,-0.29075623,-0.108428955,STAIRDOWN
1581831124582,0.1073761,-0.14161682,-0.127594,STAIRDOWN
1581831124600,0.08607483,0.124694824,-0.12120056,STAIRDOWN
1581831124621,0.3672943,0.13427734,-0.17021179,STAIRDOWN
1581831124641,0.7635803,-0.71899414,-0.27140808,STAIRDOWN
1581831124664,0.23414612,-1.3155365,-0.31188965,STAIRDOWN
1581831124684,-1.3488464,-0.4569397,0.17601013,STAIRDOWN
1581831124707,-2.202118,0.5976715,0.89611816,STAIRDOWN
1581831124759,-1.8356628,0.8011322,0.91423035,STAIRDOWN
1581831124759,-1.0228729,0.7446747,0.37200928,STAIRDOWN
1581831124759,0.09140015,0.74894714,-0.1510315,STAIRDOWN
1581831124780,1.252533,0.6530609,-0.2256012,STAIRDOWN
1581831124799,1.6935577,0.5795593,0.037521362,STAIRDOWN
1581831124819,0.69540405,1.0450897,0.46469116,STAIRDOWN
1581831124838,-0.31340027,0.88316345,0.7501831,STAIRDOWN
1581831124859,-0.12591553,0.013900757,0.3496399,STAIRDOWN
1581831124884,0.39819336,-0.2843628,0.025802612,STAIRDOWN
1581831124906,0.7028656,-0.044677734,-0.008285522,STAIRDOWN
1581831124963,0.7337494,0.37716675,0.16429138,STAIRDOWN
1581831124963,0.69540405,0.4911499,0.22819519,STAIRDOWN
1581831124963,0.7806244,0.45812988,0.10888672,STAIRDOWN
1581831124977,0.74227905,0.20352173,0.29638672,STAIRDOWN
1581831124999,0.64746094,-0.05532837,0.5126343,STAIRDOWN
1581831125018,0.44400024,0.22802734,0.64045715,STAIRDOWN
1581831125037,0.25863647,0.24720764,0.6947937,STAIRDOWN
1581831125058,0.19152832,-0.24815369,0.6979828,STAIRDOWN
1581831125081,0.23414612,-1.053482,0.6244812,STAIRDOWN
1581831125105,-0.09715271,-1.2111511,0.66496277,STAIRDOWN
1581831125164,-1.1517639,-0.39834595,1.1432648,STAIRDOWN
1581831125164,-2.3704224,0.40272522,1.2465973,STAIRDOWN
1581831125164,-2.6857452,0.54867554,0.54244995,STAIRDOWN
1581831125176,-1.4521637,0.3228302,-0.24690247,STAIRDOWN
1581831125196,0.3577118,0.07463074,-0.45143127,STAIRDOWN
1581831125217,1.2706451,0.026687622,-0.33319092,STAIRDOWN
1581831125235,0.99261475,0.066101074,-0.2799225,STAIRDOWN
1581831125255,0.26716614,0.11190796,-0.2959137,STAIRDOWN
1581831125278,-0.26119995,0.37077332,-0.20429993,STAIRDOWN
1581831125298,-0.27824402,0.7425537,0.0716095,STAIRDOWN
1581831125349,0.13720703,0.76065063,0.4476471,STAIRDOWN
1581831125349,0.39179993,0.2962036,0.6436615,STAIRDOWN
1581831125354,0.20005798,-0.31419373,0.61383057,STAIRDOWN
1581831125374,-0.037506104,-0.66786194,0.4987793,STAIRDOWN
1581831125394,0.075424194,-0.61779785,0.3965149,STAIRDOWN
1581831125413,0.3854065,-0.4654541,0.30064392,STAIRDOWN
1581831125434,0.6048584,-0.4526825,0.16534424,STAIRDOWN
1581831125457,0.6144409,-0.4100647,0.07267761,STAIRDOWN
1581831125475,0.29167175,-0.089416504,0.15576172,STAIRDOWN
1581831125497,-0.25907898,0.4485321,0.3730774,STAIRDOWN
1581831125556,-0.64790344,0.86079407,0.526474,STAIRDOWN
1581831125556,-0.5371094,0.78515625,0.4710846,STAIRDOWN
1581831125556,-0.17811584,0.5369568,0.4060974,STAIRDOWN
1581831125573,-0.04283142,0.43469238,0.39012146,STAIRDOWN
1581831125592,-0.20581055,0.28129578,0.39012146,STAIRDOWN
1581831125613,-0.42951965,-0.005264282,0.46575928,STAIRDOWN
1581831125632,-0.5243225,-0.3227234,0.61595154,STAIRDOWN
1581831125654,-0.47639465,-0.56559753,0.68307495,STAIRDOWN
1581831125678,-0.34855652,-0.56134033,0.63938904,STAIRDOWN
1581831125699,-0.112075806,-0.3738556,0.5978546,STAIRDOWN
1581831125760,0.17341614,-0.22790527,0.5871887,STAIRDOWN
1581831125760,0.42056274,-0.27371216,0.5818634,STAIRDOWN
1581831125760,0.6463928,-0.3365631,0.5019684,STAIRDOWN
1581831125772,0.89886475,-0.4058075,0.20477295,STAIRDOWN
1581831125791,0.82962036,-0.47824097,-0.13717651,STAIRDOWN
1581831125811,0.5771637,-0.08836365,-0.12973022,STAIRDOWN
1581831125831,0.6517334,0.7926178,0.5541687,STAIRDOWN
1581831125851,0.71138,1.4094086,1.6194305,STAIRDOWN
1581831125873,-0.4966278,1.1409607,2.229828,STAIRDOWN
1581831125899,-2.683609,-0.19169617,2.2756348,STAIRDOWN
1581831125913,-2.9754944,-1.512619,1.9272919,STAIRDOWN
1581831125964,-1.1144867,-1.3773346,1.4724274,STAIRDOWN
1581831125972,0.73695374,-0.068115234,1.1677704,STAIRDOWN
1581831125972,1.4538727,1.113266,1.0633698,STAIRDOWN
1581831125989,1.1673126,1.3508148,1.0175629,STAIRDOWN
1581831126009,0.5910034,0.8948822,1.065506,STAIRDOWN
1581831126029,0.26716614,0.43255615,1.2615051,STAIRDOWN
1581831126049,0.5590515,0.013900757,1.4212952,STAIRDOWN
1581831126073,1.1502686,-0.31526184,1.450058,STAIRDOWN
1581831126095,1.2536011,-0.29075623,1.4894714,STAIRDOWN
1581831126109,0.64320374,-0.044677734,1.7003937,STAIRDOWN
1581831126159,-0.3197937,0.34947205,2.051941,STAIRDOWN
1581831126161,-1.3019714,1.0599976,2.4492798,STAIRDOWN
1581831126169,-1.4575043,1.1729126,2.5078735,STAIRDOWN
1581831126188,-0.6255188,0.271698,2.2415466,STAIRDOWN
1581831126207,0.040267944,-0.5368347,2.072174,STAIRDOWN
1581831126228,0.14678955,-0.8841095,1.9954834,STAIRDOWN
1581831126247,-0.0023498535,-0.8755951,2.0636597,STAIRDOWN
1581831126272,-0.17597961,-0.3781128,2.1957397,STAIRDOWN
1581831126293,-0.17279053,0.21098328,2.166977,STAIRDOWN
1581831126352,0.19366455,0.4485321,1.9858856,STAIRDOWN
1581831126352,0.5292206,0.5135193,1.8346252,STAIRDOWN
1581831126352,0.4322815,0.50286865,1.848465,STAIRDOWN
1581831126367,0.096725464,0.41870117,1.9411469,STAIRDOWN
1581831126385,-0.17704773,0.2919464,1.9539337,STAIRDOWN
1581831126407,-0.18344116,0.20245361,1.8537903,STAIRDOWN
1581831126426,0.07861328,0.28555298,1.6993256,STAIRDOWN
1581831126449,0.32362366,0.4442749,1.576828,STAIRDOWN
1581831126470,0.2565155,0.5380249,1.5214386,STAIRDOWN
1581831126494,0.058380127,0.5284271,1.4926758,STAIRDOWN
1581831126541,0.038131714,0.41337585,1.4298248,STAIRDOWN
1581831126541,0.09565735,0.38142395,1.3904114,STAIRDOWN
1581831126545,-0.11526489,0.6029968,1.4862823,STAIRDOWN
1581831126564,-0.40927124,0.90127563,1.7153168,STAIRDOWN
1581831126584,-0.46147156,0.73295593,1.8016052,STAIRDOWN
1581831126604,-0.28251648,0.32815552,1.6982727,STAIRDOWN
1581831126632,-0.2090149,0.23442078,1.6769562,STAIRDOWN
1581831126646,-0.47958374,0.4208374,1.848465,STAIRDOWN
1581831126664,-0.819397,0.48582458,1.992279,STAIRDOWN
1581831126685,-0.74057007,0.23335266,1.8729706,STAIRDOWN
1581831126710,-0.24842834,-0.054275513,1.5587158,STAIRDOWN
1581831126724,0.29486084,-0.1405487,1.2977295,STAIRDOWN
1581831126744,0.5484009,-0.060653687,1.2678986,STAIRDOWN
1581831126764,0.44293213,0.02243042,1.354187,STAIRDOWN
1581831126784,0.17129517,0.058654785,1.3818817,STAIRDOWN
1581831126803,-0.041763306,0.09274292,1.337143,STAIRDOWN
1581831126823,-0.13549805,0.1694336,1.2849426,STAIRDOWN
1581831126843,-0.1621399,0.25253296,1.258316,STAIRDOWN
1581831126862,-0.13017273,0.224823,1.2934723,STAIRDOWN
1581831126885,-0.084365845,0.13641357,1.3712311,STAIRDOWN
1581831126948,-0.055603027,0.028823853,1.3009186,STAIRDOWN
1581831126948,0.08607483,-0.15866089,1.0314178,STAIRDOWN
1581831126948,0.3534546,-0.27052307,0.7778778,STAIRDOWN
1581831126962,0.54733276,-0.09901428,0.70651245,STAIRDOWN
1581831126981,0.6655731,0.21205139,0.8226166,STAIRDOWN
1581831127003,0.59632874,0.2674408,1.0932007,STAIRDOWN
1581831127021,0.07115173,0.2962036,1.3690948,STAIRDOWN
1581831127042,-0.4923706,0.31324768,1.384018,STAIRDOWN
1581831127062,-0.4774475,0.030944824,1.1592407,STAIRDOWN
1581831127085,0.0839386,-0.42391968,0.9280853,STAIRDOWN
1581831127154,0.46318054,-0.69981384,0.908905,STAIRDOWN
1581831127154,0.25012207,-0.6433563,1.0367432,STAIRDOWN
1581831127154,-0.30914307,-0.26731873,1.1667023,STAIRDOWN
1581831127160,-0.7203369,0.24293518,1.197586,STAIRDOWN
1581831127180,-0.5882416,0.5699768,1.1294098,STAIRDOWN
1581831127199,0.011505127,0.5476074,1.0133057,STAIRDOWN
1581831127219,0.4376068,0.38568115,0.95684814,STAIRDOWN
1581831127240,0.4365387,0.3143158,1.0633698,STAIRDOWN
1581831127263,0.1308136,0.22377014,1.2476654,STAIRDOWN
1581831127286,-0.25694275,0.110839844,1.3264923,STAIRDOWN
1581831127356,-0.36878967,0.09379578,1.2519226,STAIRDOWN
1581831127356,-0.121658325,0.20672607,1.1390076,STAIRDOWN
1581831127356,0.14465332,0.25997925,1.0782776,STAIRDOWN
1581831127361,0.16809082,0.20033264,1.0942688,STAIRDOWN
1581831127378,0.0008544922,0.15132141,1.161377,STAIRDOWN
1581831127399,-0.15361023,0.24507141,1.2327423,STAIRDOWN
1581831127418,-0.20155334,0.35266113,1.1986542,STAIRDOWN
1581831127438,-0.074783325,0.2759552,1.065506,STAIRDOWN
1581831127462,0.11695862,0.02029419,1.0090485,STAIRDOWN
1581831127485,-0.033233643,0.008575439,1.161377,STAIRDOWN
1581831127558,-0.37413025,0.05545044,1.3989258,STAIRDOWN
1581831127558,-0.5168762,-0.22257996,1.370163,STAIRDOWN
1581831127558,-0.47425842,-0.5123291,1.145401,STAIRDOWN
1581831127559,-0.4454956,-0.52085876,0.98880005,STAIRDOWN
1581831127577,-0.51153564,-0.34614563,0.9525757,STAIRDOWN
1581831127597,-0.5882416,-0.12031555,1.0665588,STAIRDOWN
1581831127617,-0.5765228,0.018173218,1.1262207,STAIRDOWN
1581831127636,-0.40927124,-0.019119263,0.94085693,STAIRDOWN
1581831127661,-0.084365845,-0.056396484,0.7182312,STAIRDOWN
1581831127681,0.20750427,-0.0020751953,0.60424805,STAIRDOWN
1581831127751,0.34280396,0.17796326,0.5818634,STAIRDOWN
1581831127751,0.3065796,0.27383423,0.60957336,STAIRDOWN
1581831127751,0.16169739,0.11936951,0.59465027,STAIRDOWN
1581831127759,0.09991455,-0.13096619,0.4806671,STAIRDOWN
1581831127775,0.26609802,-0.20979309,0.31661987,STAIRDOWN
1581831127795,0.5611725,-0.026565552,0.18772888,STAIRDOWN
1581831127815,0.7049866,0.28555298,0.11102295,STAIRDOWN
1581831127836,0.5484009,0.48475647,0.06840515,STAIRDOWN
1581831127860,0.3076477,0.48262024,0.063079834,STAIRDOWN
1581831127882,0.26930237,0.3462677,0.05670166,STAIRDOWN
1581831127953,0.43867493,0.22589111,0.08119202,STAIRDOWN
1581831127953,0.5771637,0.23654175,0.18878174,STAIRDOWN
1581831127953,0.50471497,0.22163391,0.27400208,STAIRDOWN
1581831127954,0.3491974,-0.04360962,0.23779297,STAIRDOWN
1581831127974,0.21817017,-0.34402466,0.17068481,STAIRDOWN
