Timestamp,Acc_X,Acc_Y,Acc_Z,Activity
1581740159762,-30.262772,1.4329834,21.17337,RUNNING
1581740159781,-13.846924,-12.589859,16.267654,RUNNING
1581740159803,-8.262451,-18.507126,7.1601105,RUNNING
1581740159821,-4.158798,-23.351791,-1.8648376,RUNNING
1581740159842,0.4309082,-27.502151,-10.517487,RUNNING
1581740159863,2.2780304,-31.440613,-12.771622,RUNNING
1581740159883,2.9819183,-34.43216,-9.188705,RUNNING
1581740159934,-1.1253357,-34.286118,-1.426712,RUNNING
1581740159934,-7.6674957,-29.951416,3.6849213,RUNNING
1581740159944,-14.779465,-23.410461,1.0704498,RUNNING
1581740159970,-22.557037,-17.537476,-2.1126404,RUNNING
1581740159990,-33.468613,-8.2000885,-2.2754517,RUNNING
1581740160011,-49.457092,6.629593,0.81307983,RUNNING
1581740160046,-66.742035,21.646027,14.428909,RUNNING
1581740160049,-69.39839,28.815475,34.70659,RUNNING
1581740160070,-56.071075,30.104752,48.399033,RUNNING
1581740160089,-21.431763,22.480408,34.213394,RUNNING
1581740160122,0.42132568,15.835312,15.059769,RUNNING
1581740160133,8.045654,14.016907,4.2200317,RUNNING
1581740160149,15.562256,13.251953,0.4455719,RUNNING
1581740160159,19.001526,13.326172,3.7866821,RUNNING
1581740160178,17.89421,14.538834,8.546356,RUNNING
1581740160198,12.79216,15.884384,11.705505,RUNNING
1581740160219,7.5332947,15.315765,12.226242,RUNNING
1581740160251,5.299515,13.412369,13.480804,RUNNING
1581740160260,3.3913422,10.0569,16.134766,RUNNING
1581740160278,-0.56269836,8.974716,17.13794,RUNNING
1581740160307,-10.067688,16.688843,17.050552,RUNNING
